group_id,pair_id,化学式_a,化学式_b,电导率_a,电导率_b,电导率变化值,温度,合成方法,family,doi
trgrp_0160,trpair_001730,Li1.2Al0.2Ti1.8(PO4)3,Li1.4Cr0.4Ti1.6(PO4)3,0.000595,0.000149,-0.00044600000000000005,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001731,Li1.2Al0.2Ti1.8(PO4)3,Li1.4Fe0.4Ti1.6(PO4)3,0.000595,0.000392,-0.00020300000000000006,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001732,Li1.2Al0.2Ti1.8(PO4)3,Li1.4In0.4Ti1.6(PO4)3,0.000595,0.000302,-0.000293,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001733,Li1.2Al0.2Ti1.8(PO4)3,Li1.5In0.5Ti1.5(PO4)3,0.000595,0.000204,-0.00039100000000000007,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001734,Li1.2Al0.2Ti1.8(PO4)3,Li1.5Cr0.5Ti1.5(PO4)3,0.000595,0.000386,-0.00020900000000000004,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001735,Li1.2Al0.2Ti1.8(PO4)3,Li1.5Ga0.5Ti1.5(PO4)3,0.000595,0.000122,-0.00047300000000000006,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001736,Li1.2Al0.2Ti1.8(PO4)3,Li1.5Fe0.5Ti1.5(PO4)3,0.000595,0.000174,-0.00042100000000000004,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001737,Li1.2Al0.2Ti1.8(PO4)3,Li1.5La0.5Ti1.5(PO4)3,0.000595,0.000281,-0.00031400000000000004,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001738,Li1.2Al0.2Ti1.8(PO4)3,Li1.5Al0.5Ti1.5(PO4)3,0.000595,0.000248,-0.00034700000000000003,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001739,Li1.2Al0.2Ti1.8(PO4)3,LiTi2(PO4)3,0.000595,2e-06,-0.000593,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001740,Li1.2Al0.2Ti1.8(PO4)3,Li1.2Ti2Si0.2P2.8O12,0.000595,8.6e-05,-0.000509,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001741,Li1.2Al0.2Ti1.8(PO4)3,Li1.2Sc0.2Ti1.8(PO4)3,0.000595,0.00069,9.499999999999992e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001742,Li1.2Al0.2Ti1.8(PO4)3,Li1.3Ti2Si0.3P2.7O12,0.000595,0.00032,-0.000275,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001743,Li1.2Al0.2Ti1.8(PO4)3,Li1.3Sc0.3Ti1.7(PO4)3,0.000595,0.000703,0.00010799999999999991,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001744,Li1.2Al0.2Ti1.8(PO4)3,Li1.4Sc0.4Ti1.6(PO4)3,0.000595,0.000515,-7.999999999999999e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001745,Li1.2La0.2Ti1.8(PO4)3,Li1.2Ga0.2Ti1.8(PO4)3,8e-05,0.000162,8.2e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001746,Li1.2La0.2Ti1.8(PO4)3,Li1.3In0.3Ti1.7(PO4)3,8e-05,0.000393,0.000313,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001747,Li1.2La0.2Ti1.8(PO4)3,Li1.3Ga0.3Ti1.7(PO4)3,8e-05,0.000261,0.000181,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001748,Li1.2La0.2Ti1.8(PO4)3,Li1.3Al0.3Ti1.7(PO4)3,8e-05,0.000722,0.000642,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001749,Li1.2La0.2Ti1.8(PO4)3,Li1.3La0.3Ti1.7(PO4)3,8e-05,0.000523,0.00044300000000000003,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001750,Li1.2La0.2Ti1.8(PO4)3,Li1.3Fe0.3Ti1.7(PO4)3,8e-05,0.000246,0.00016600000000000002,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001751,Li1.2La0.2Ti1.8(PO4)3,Li1.3Cr0.3Ti1.7(PO4)3,8e-05,3.51e-05,-4.490000000000001e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001752,Li1.2La0.2Ti1.8(PO4)3,Li1.4La0.4Ti1.6(PO4)3,8e-05,0.000498,0.00041799999999999997,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001753,Li1.2La0.2Ti1.8(PO4)3,Li1.4Ga0.4Ti1.6(PO4)3,8e-05,0.000128,4.799999999999999e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001754,Li1.2La0.2Ti1.8(PO4)3,Li1.4Al0.4Ti1.6(PO4)3,8e-05,0.000388,0.000308,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001755,Li1.2La0.2Ti1.8(PO4)3,Li1.4Cr0.4Ti1.6(PO4)3,8e-05,0.000149,6.899999999999998e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001756,Li1.2La0.2Ti1.8(PO4)3,Li1.4Fe0.4Ti1.6(PO4)3,8e-05,0.000392,0.000312,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001757,Li1.2La0.2Ti1.8(PO4)3,Li1.4In0.4Ti1.6(PO4)3,8e-05,0.000302,0.00022200000000000003,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001758,Li1.2La0.2Ti1.8(PO4)3,Li1.5In0.5Ti1.5(PO4)3,8e-05,0.000204,0.00012399999999999998,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001759,Li1.2La0.2Ti1.8(PO4)3,Li1.5Cr0.5Ti1.5(PO4)3,8e-05,0.000386,0.000306,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001760,Li1.2La0.2Ti1.8(PO4)3,Li1.5Ga0.5Ti1.5(PO4)3,8e-05,0.000122,4.199999999999999e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001761,Li1.2La0.2Ti1.8(PO4)3,Li1.5Fe0.5Ti1.5(PO4)3,8e-05,0.000174,9.4e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001762,Li1.2La0.2Ti1.8(PO4)3,Li1.5La0.5Ti1.5(PO4)3,8e-05,0.000281,0.000201,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001763,Li1.2La0.2Ti1.8(PO4)3,Li1.5Al0.5Ti1.5(PO4)3,8e-05,0.000248,0.00016800000000000002,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001764,Li1.2La0.2Ti1.8(PO4)3,LiTi2(PO4)3,8e-05,2e-06,-7.800000000000001e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001765,Li1.2La0.2Ti1.8(PO4)3,Li1.2Ti2Si0.2P2.8O12,8e-05,8.6e-05,5.999999999999997e-06,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001766,Li1.2La0.2Ti1.8(PO4)3,Li1.2Sc0.2Ti1.8(PO4)3,8e-05,0.00069,0.00061,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001767,Li1.2La0.2Ti1.8(PO4)3,Li1.3Ti2Si0.3P2.7O12,8e-05,0.00032,0.00024000000000000003,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001768,Li1.2La0.2Ti1.8(PO4)3,Li1.3Sc0.3Ti1.7(PO4)3,8e-05,0.000703,0.000623,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001769,Li1.2La0.2Ti1.8(PO4)3,Li1.4Sc0.4Ti1.6(PO4)3,8e-05,0.000515,0.00043500000000000006,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001770,Li1.2Ga0.2Ti1.8(PO4)3,Li1.3In0.3Ti1.7(PO4)3,0.000162,0.000393,0.000231,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001771,Li1.2Ga0.2Ti1.8(PO4)3,Li1.3Ga0.3Ti1.7(PO4)3,0.000162,0.000261,9.9e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001772,Li1.2Ga0.2Ti1.8(PO4)3,Li1.3Al0.3Ti1.7(PO4)3,0.000162,0.000722,0.00056,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001773,Li1.2Ga0.2Ti1.8(PO4)3,Li1.3La0.3Ti1.7(PO4)3,0.000162,0.000523,0.000361,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001774,Li1.2Ga0.2Ti1.8(PO4)3,Li1.3Fe0.3Ti1.7(PO4)3,0.000162,0.000246,8.400000000000001e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001775,Li1.2Ga0.2Ti1.8(PO4)3,Li1.3Cr0.3Ti1.7(PO4)3,0.000162,3.51e-05,-0.0001269,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001776,Li1.2Ga0.2Ti1.8(PO4)3,Li1.4La0.4Ti1.6(PO4)3,0.000162,0.000498,0.00033599999999999993,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001777,Li1.2Ga0.2Ti1.8(PO4)3,Li1.4Ga0.4Ti1.6(PO4)3,0.000162,0.000128,-3.400000000000001e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001778,Li1.2Ga0.2Ti1.8(PO4)3,Li1.4Al0.4Ti1.6(PO4)3,0.000162,0.000388,0.000226,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001779,Li1.2Ga0.2Ti1.8(PO4)3,Li1.4Cr0.4Ti1.6(PO4)3,0.000162,0.000149,-1.3000000000000018e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001780,Li1.2Ga0.2Ti1.8(PO4)3,Li1.4Fe0.4Ti1.6(PO4)3,0.000162,0.000392,0.00022999999999999998,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001781,Li1.2Ga0.2Ti1.8(PO4)3,Li1.4In0.4Ti1.6(PO4)3,0.000162,0.000302,0.00014000000000000001,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001782,Li1.2Ga0.2Ti1.8(PO4)3,Li1.5In0.5Ti1.5(PO4)3,0.000162,0.000204,4.199999999999999e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001783,Li1.2Ga0.2Ti1.8(PO4)3,Li1.5Cr0.5Ti1.5(PO4)3,0.000162,0.000386,0.000224,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001784,Li1.2Ga0.2Ti1.8(PO4)3,Li1.5Ga0.5Ti1.5(PO4)3,0.000162,0.000122,-4.000000000000001e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001785,Li1.2Ga0.2Ti1.8(PO4)3,Li1.5Fe0.5Ti1.5(PO4)3,0.000162,0.000174,1.1999999999999994e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001786,Li1.2Ga0.2Ti1.8(PO4)3,Li1.5La0.5Ti1.5(PO4)3,0.000162,0.000281,0.00011899999999999999,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001787,Li1.2Ga0.2Ti1.8(PO4)3,Li1.5Al0.5Ti1.5(PO4)3,0.000162,0.000248,8.6e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001788,Li1.2Ga0.2Ti1.8(PO4)3,LiTi2(PO4)3,0.000162,2e-06,-0.00016,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001789,Li1.2Ga0.2Ti1.8(PO4)3,Li1.2Ti2Si0.2P2.8O12,0.000162,8.6e-05,-7.6e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001790,Li1.2Ga0.2Ti1.8(PO4)3,Li1.2Sc0.2Ti1.8(PO4)3,0.000162,0.00069,0.0005279999999999999,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001791,Li1.2Ga0.2Ti1.8(PO4)3,Li1.3Ti2Si0.3P2.7O12,0.000162,0.00032,0.00015800000000000002,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001792,Li1.2Ga0.2Ti1.8(PO4)3,Li1.3Sc0.3Ti1.7(PO4)3,0.000162,0.000703,0.0005409999999999999,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001793,Li1.2Ga0.2Ti1.8(PO4)3,Li1.4Sc0.4Ti1.6(PO4)3,0.000162,0.000515,0.000353,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001794,Li1.3In0.3Ti1.7(PO4)3,Li1.3Ga0.3Ti1.7(PO4)3,0.000393,0.000261,-0.000132,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001795,Li1.3In0.3Ti1.7(PO4)3,Li1.3Al0.3Ti1.7(PO4)3,0.000393,0.000722,0.000329,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001796,Li1.3In0.3Ti1.7(PO4)3,Li1.3La0.3Ti1.7(PO4)3,0.000393,0.000523,0.00013000000000000002,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001797,Li1.3In0.3Ti1.7(PO4)3,Li1.3Fe0.3Ti1.7(PO4)3,0.000393,0.000246,-0.000147,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001798,Li1.3In0.3Ti1.7(PO4)3,Li1.3Cr0.3Ti1.7(PO4)3,0.000393,3.51e-05,-0.0003579,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001799,Li1.3In0.3Ti1.7(PO4)3,Li1.4La0.4Ti1.6(PO4)3,0.000393,0.000498,0.00010499999999999995,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001800,Li1.3In0.3Ti1.7(PO4)3,Li1.4Ga0.4Ti1.6(PO4)3,0.000393,0.000128,-0.00026500000000000004,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001801,Li1.3In0.3Ti1.7(PO4)3,Li1.4Al0.4Ti1.6(PO4)3,0.000393,0.000388,-5.000000000000013e-06,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001802,Li1.3In0.3Ti1.7(PO4)3,Li1.4Cr0.4Ti1.6(PO4)3,0.000393,0.000149,-0.00024400000000000002,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001803,Li1.3In0.3Ti1.7(PO4)3,Li1.4Fe0.4Ti1.6(PO4)3,0.000393,0.000392,-1.0000000000000243e-06,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001804,Li1.3In0.3Ti1.7(PO4)3,Li1.4In0.4Ti1.6(PO4)3,0.000393,0.000302,-9.099999999999999e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001805,Li1.3In0.3Ti1.7(PO4)3,Li1.5In0.5Ti1.5(PO4)3,0.000393,0.000204,-0.000189,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001806,Li1.3In0.3Ti1.7(PO4)3,Li1.5Cr0.5Ti1.5(PO4)3,0.000393,0.000386,-7.0000000000000075e-06,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001807,Li1.3In0.3Ti1.7(PO4)3,Li1.5Ga0.5Ti1.5(PO4)3,0.000393,0.000122,-0.00027100000000000003,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001808,Li1.3In0.3Ti1.7(PO4)3,Li1.5Fe0.5Ti1.5(PO4)3,0.000393,0.000174,-0.000219,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001809,Li1.3In0.3Ti1.7(PO4)3,Li1.5La0.5Ti1.5(PO4)3,0.000393,0.000281,-0.00011200000000000001,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001810,Li1.3In0.3Ti1.7(PO4)3,Li1.5Al0.5Ti1.5(PO4)3,0.000393,0.000248,-0.000145,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001811,Li1.3In0.3Ti1.7(PO4)3,LiTi2(PO4)3,0.000393,2e-06,-0.000391,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001812,Li1.3In0.3Ti1.7(PO4)3,Li1.2Ti2Si0.2P2.8O12,0.000393,8.6e-05,-0.000307,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001813,Li1.3In0.3Ti1.7(PO4)3,Li1.2Sc0.2Ti1.8(PO4)3,0.000393,0.00069,0.00029699999999999996,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001814,Li1.3In0.3Ti1.7(PO4)3,Li1.3Ti2Si0.3P2.7O12,0.000393,0.00032,-7.299999999999999e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001815,Li1.3In0.3Ti1.7(PO4)3,Li1.3Sc0.3Ti1.7(PO4)3,0.000393,0.000703,0.00030999999999999995,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001816,Li1.3In0.3Ti1.7(PO4)3,Li1.4Sc0.4Ti1.6(PO4)3,0.000393,0.000515,0.00012200000000000004,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001817,Li1.3Ga0.3Ti1.7(PO4)3,Li1.3Al0.3Ti1.7(PO4)3,0.000261,0.000722,0.000461,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001818,Li1.3Ga0.3Ti1.7(PO4)3,Li1.3La0.3Ti1.7(PO4)3,0.000261,0.000523,0.000262,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001819,Li1.3Ga0.3Ti1.7(PO4)3,Li1.3Fe0.3Ti1.7(PO4)3,0.000261,0.000246,-1.4999999999999985e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001820,Li1.3Ga0.3Ti1.7(PO4)3,Li1.3Cr0.3Ti1.7(PO4)3,0.000261,3.51e-05,-0.00022590000000000002,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001821,Li1.3Ga0.3Ti1.7(PO4)3,Li1.4La0.4Ti1.6(PO4)3,0.000261,0.000498,0.00023699999999999996,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001822,Li1.3Ga0.3Ti1.7(PO4)3,Li1.4Ga0.4Ti1.6(PO4)3,0.000261,0.000128,-0.000133,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001823,Li1.3Ga0.3Ti1.7(PO4)3,Li1.4Al0.4Ti1.6(PO4)3,0.000261,0.000388,0.000127,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001824,Li1.3Ga0.3Ti1.7(PO4)3,Li1.4Cr0.4Ti1.6(PO4)3,0.000261,0.000149,-0.00011200000000000001,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001825,Li1.3Ga0.3Ti1.7(PO4)3,Li1.4Fe0.4Ti1.6(PO4)3,0.000261,0.000392,0.00013099999999999999,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001826,Li1.3Ga0.3Ti1.7(PO4)3,Li1.4In0.4Ti1.6(PO4)3,0.000261,0.000302,4.100000000000002e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001827,Li1.3Ga0.3Ti1.7(PO4)3,Li1.5In0.5Ti1.5(PO4)3,0.000261,0.000204,-5.7e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001828,Li1.3Ga0.3Ti1.7(PO4)3,Li1.5Cr0.5Ti1.5(PO4)3,0.000261,0.000386,0.000125,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001829,Li1.3Ga0.3Ti1.7(PO4)3,Li1.5Ga0.5Ti1.5(PO4)3,0.000261,0.000122,-0.00013900000000000002,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001830,Li1.3Ga0.3Ti1.7(PO4)3,Li1.5Fe0.5Ti1.5(PO4)3,0.000261,0.000174,-8.7e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001831,Li1.3Ga0.3Ti1.7(PO4)3,Li1.5La0.5Ti1.5(PO4)3,0.000261,0.000281,1.9999999999999998e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001832,Li1.3Ga0.3Ti1.7(PO4)3,Li1.5Al0.5Ti1.5(PO4)3,0.000261,0.000248,-1.299999999999999e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001833,Li1.3Ga0.3Ti1.7(PO4)3,LiTi2(PO4)3,0.000261,2e-06,-0.000259,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001834,Li1.3Ga0.3Ti1.7(PO4)3,Li1.2Ti2Si0.2P2.8O12,0.000261,8.6e-05,-0.000175,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001835,Li1.3Ga0.3Ti1.7(PO4)3,Li1.2Sc0.2Ti1.8(PO4)3,0.000261,0.00069,0.00042899999999999997,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001836,Li1.3Ga0.3Ti1.7(PO4)3,Li1.3Ti2Si0.3P2.7O12,0.000261,0.00032,5.9000000000000025e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001837,Li1.3Ga0.3Ti1.7(PO4)3,Li1.3Sc0.3Ti1.7(PO4)3,0.000261,0.000703,0.00044199999999999996,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001838,Li1.3Ga0.3Ti1.7(PO4)3,Li1.4Sc0.4Ti1.6(PO4)3,0.000261,0.000515,0.00025400000000000005,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001839,Li1.3Al0.3Ti1.7(PO4)3,Li1.3La0.3Ti1.7(PO4)3,0.000722,0.000523,-0.00019899999999999996,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001840,Li1.3Al0.3Ti1.7(PO4)3,Li1.3Fe0.3Ti1.7(PO4)3,0.000722,0.000246,-0.00047599999999999997,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001841,Li1.3Al0.3Ti1.7(PO4)3,Li1.3Cr0.3Ti1.7(PO4)3,0.000722,3.51e-05,-0.0006868999999999999,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001842,Li1.3Al0.3Ti1.7(PO4)3,Li1.4La0.4Ti1.6(PO4)3,0.000722,0.000498,-0.00022400000000000002,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001843,Li1.3Al0.3Ti1.7(PO4)3,Li1.4Ga0.4Ti1.6(PO4)3,0.000722,0.000128,-0.000594,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001844,Li1.3Al0.3Ti1.7(PO4)3,Li1.4Al0.4Ti1.6(PO4)3,0.000722,0.000388,-0.000334,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001845,Li1.3Al0.3Ti1.7(PO4)3,Li1.4Cr0.4Ti1.6(PO4)3,0.000722,0.000149,-0.0005729999999999999,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001846,Li1.3Al0.3Ti1.7(PO4)3,Li1.4Fe0.4Ti1.6(PO4)3,0.000722,0.000392,-0.00033,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001847,Li1.3Al0.3Ti1.7(PO4)3,Li1.4In0.4Ti1.6(PO4)3,0.000722,0.000302,-0.00041999999999999996,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001848,Li1.3Al0.3Ti1.7(PO4)3,Li1.5In0.5Ti1.5(PO4)3,0.000722,0.000204,-0.000518,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001849,Li1.3Al0.3Ti1.7(PO4)3,Li1.5Cr0.5Ti1.5(PO4)3,0.000722,0.000386,-0.000336,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001850,Li1.3Al0.3Ti1.7(PO4)3,Li1.5Ga0.5Ti1.5(PO4)3,0.000722,0.000122,-0.0006,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001851,Li1.3Al0.3Ti1.7(PO4)3,Li1.5Fe0.5Ti1.5(PO4)3,0.000722,0.000174,-0.000548,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001852,Li1.3Al0.3Ti1.7(PO4)3,Li1.5La0.5Ti1.5(PO4)3,0.000722,0.000281,-0.000441,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001853,Li1.3Al0.3Ti1.7(PO4)3,Li1.5Al0.5Ti1.5(PO4)3,0.000722,0.000248,-0.000474,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001854,Li1.3Al0.3Ti1.7(PO4)3,LiTi2(PO4)3,0.000722,2e-06,-0.0007199999999999999,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001855,Li1.3Al0.3Ti1.7(PO4)3,Li1.2Ti2Si0.2P2.8O12,0.000722,8.6e-05,-0.000636,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001856,Li1.3Al0.3Ti1.7(PO4)3,Li1.2Sc0.2Ti1.8(PO4)3,0.000722,0.00069,-3.200000000000002e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001857,Li1.3Al0.3Ti1.7(PO4)3,Li1.3Ti2Si0.3P2.7O12,0.000722,0.00032,-0.00040199999999999996,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001858,Li1.3Al0.3Ti1.7(PO4)3,Li1.3Sc0.3Ti1.7(PO4)3,0.000722,0.000703,-1.9000000000000028e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001859,Li1.3Al0.3Ti1.7(PO4)3,Li1.4Sc0.4Ti1.6(PO4)3,0.000722,0.000515,-0.00020699999999999994,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001860,Li1.3La0.3Ti1.7(PO4)3,Li1.3Fe0.3Ti1.7(PO4)3,0.000523,0.000246,-0.000277,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001861,Li1.3La0.3Ti1.7(PO4)3,Li1.3Cr0.3Ti1.7(PO4)3,0.000523,3.51e-05,-0.00048790000000000004,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001862,Li1.3La0.3Ti1.7(PO4)3,Li1.4La0.4Ti1.6(PO4)3,0.000523,0.000498,-2.5000000000000066e-05,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001863,Li1.3La0.3Ti1.7(PO4)3,Li1.4Ga0.4Ti1.6(PO4)3,0.000523,0.000128,-0.00039500000000000006,RT,unknow,nasicon,10.1149/1.2086597
trgrp_0160,trpair_001864,Li1.3La0.3Ti1.7(PO4)3,Li1.4Al0.4Ti1.6(PO4)3,0.000523,0.000388,-0.00013500000000000003,RT,unknow,nasicon,10.1149/1.2086597
